age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,Backgound,randg,ID
43,Private,40024,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,0,0,42,United-States,White Male,{0EEF6045-27FC-4265-A07C-0AA22F92D2BE},14807
23,Private,67958,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,White Female,{8E2F0AC9-D390-4B47-ACF4-0AA67E4A0010},19226
20,Private,471452,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,White Male,{A6DB8247-20D5-4AA6-8FF5-0AA78B3E1FC8},26437
71,Self-emp-not-inc,163293,Prof-school,15,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,White Male,{64EB2B05-5F37-44D5-BFD6-0AAB64E3C06A},5860
33,Private,202046,Bachelors,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,2001,40,United-States,White Male,{F739E986-4EB8-4C02-990B-0AAC2B7CA58C},17564
49,Private,123681,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,43,United-States,White Male,{8E47DA71-58CF-4F1A-84F0-0AAD195C9F50},30678
32,Private,210541,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,White Female,{3C636B49-6A26-4023-B521-0AAFE672493E},31261
29,Self-emp-not-inc,29616,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,65,United-States,White Male,{87006F55-E396-449E-A723-0AB3BD25FB85},27
46,Private,368561,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,White Male,{431312B3-BD30-4D76-95FC-0ABB236999E9},25178
60,Private,188236,10th,6,Widowed,Tech-support,Unmarried,White,Female,0,0,40,United-States,White Female,{7FAA3158-64DB-4385-85CF-0ABCA1175EEA},20960
46,Private,177114,Assoc-acdm,12,Widowed,Prof-specialty,Unmarried,White,Female,0,0,27,United-States,White Female,{902718BC-B498-4198-838D-0ABCBC8808A6},15741
31,Self-emp-not-inc,30290,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,White Female,{F02BB0AC-8186-4749-95F1-0AC060B889AE},19660
35,Private,146042,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,Amer-Indian-Eskimo Male,{9C44FA98-7F2F-42AB-9C12-0AC0FF64F0CF},20210
67,Private,192670,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,20,United-States,White Female,{9E975945-1C65-465A-9217-0AC351720397},22801
80,Private,252466,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,United-States,White Male,{F2DA042F-3A25-4827-87DB-0AC37E1B61CF},16768
33,Private,217460,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{4C94190D-6974-4BEB-B68C-0AC39837FFD7},11383
29,Private,358124,HS-grad,9,Never-married,Other-service,Other-relative,Black,Female,0,0,52,United-States,Black Female,{9D11E069-6B6D-487E-83D3-0AC91045D981},30701
62,Local-gov,76720,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,White Female,{ACECEB46-F023-4F51-AA84-0ACAC8370B23},24722
44,Private,198282,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,White Male,{61EE7763-FBFC-48DC-9F9F-0AD3FB790A05},10603
35,Private,183892,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{AE33220D-2621-4720-8E29-0AD627FC3987},16596
41,Private,254440,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,White Female,{EAB7C4B4-DDBC-4AD3-BAC6-0AD77E556F81},2725
26,Private,102106,10th,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,White Female,{DAF66979-0413-48A3-A93D-0ADB0A1139E9},3223
21,Private,25265,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,White Male,{CC84D9EB-EE29-4A25-A048-0AE172846B5D},18172
42,Private,252518,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,White Male,{78132404-B6EA-4C8F-B3C7-0AE61940F03A},17343
63,Private,171635,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{A6ECE68E-DFE4-420F-B448-0AE689B1ABE6},5587
36,Private,306567,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,White Female,{9B30B9B4-62A2-4B10-95E0-0AE6E7C2F485},21015
61,Private,213321,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,White Male,{0C967B9F-A976-48B8-A82A-0AE825E1D6FB},839
45,Private,148995,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,99999,0,30,United-States,White Male,{8BE1BD9C-8281-4EA1-88CC-0AE9C06687A6},27398
21,Private,44793,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,65,United-States,White Male,{9DB4B448-9810-4642-8B90-0AE9FBBC8ED0},15111
37,State-gov,60227,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,White Male,{227376E2-20D5-4B39-BA6B-0AEB91B3AC60},4922
28,Private,259840,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,White Male,{2454C651-36EB-4A4A-BD9F-0AEBE08F7E18},9550
47,Private,155489,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,55,United-States,White Male,{3B239A78-3C94-461C-85EF-0AEC3568CD1B},154
69,Private,209236,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,36,United-States,White Male,{F3F78673-922E-472B-9E76-0AED57D09E30},10174
49,Private,143459,9th,5,Separated,Handlers-cleaners,Own-child,White,Male,0,0,38,United-States,White Male,{CB7EBF87-8CAB-429F-BEFD-0AED6CADC8FB},16841
25,Private,131178,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,23,United-States,Black Male,{D04E06B1-772C-49B6-89E7-0AEF62252FE8},28412
41,Local-gov,195258,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,White Male,{B1429583-91FD-4DD9-94C0-0AF33EA6C351},4893
39,Self-emp-inc,222641,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{B3C7BC70-2CE4-4079-9632-0AF5132D13DB},10159
64,Private,174826,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,White Female,{4DEFA298-51ED-49D3-B4D4-0AF58D62D3ED},10802
33,Private,520033,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,White Female,{6D62863E-4283-47D0-B916-0AF5B2B725BC},27909
23,Private,396099,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,United-States,White Female,{254C22F7-C9AD-486F-A169-0AF6281B6345},1658
43,Self-emp-inc,130126,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,45,United-States,White Male,{C44373D4-757B-44FC-AE92-0AF73D0405D9},31723
42,Private,331651,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,8614,0,50,United-States,White Female,{08562BBC-6B6C-4AE4-ABEF-0AFAD3994C1A},22741
60,Private,207665,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,White Female,{27ECD6E8-DD0F-4BCF-BF71-0AFE00EBCF96},10495
25,Private,197871,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,White Male,{4260FC72-63AC-421A-9D44-0AFE8DFCF957},4127
27,Private,78529,HS-grad,9,Never-married,Transport-moving,Own-child,White,Female,0,0,15,United-States,White Female,{76C85AB2-6356-4193-AB9E-0AFF59586899},19688
57,Private,103540,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,United-States,Black Male,{C797F265-6D13-4E90-8525-0B0153FEE41E},27139
54,Self-emp-not-inc,269068,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,50,Philippines,Asian-Pac-Islander Male,{844E139E-D154-4C58-B7D6-0B0474C6D048},8339
36,Local-gov,282602,Assoc-voc,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,Black Female,{D1279387-8184-444F-9089-0B05497373EF},28308
50,Private,166220,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,3942,0,40,United-States,White Female,{36BCB24D-8937-4D7C-8B37-0B08B1F10429},15378
34,Private,324654,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,China,Asian-Pac-Islander Male,{D383C047-C9BE-4708-8C59-0B0F6CB615E4},16917
54,Self-emp-not-inc,200960,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,White Male,{EB1927F6-E1D3-4C61-B269-0B0FE03A0630},25098
23,Private,278107,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1573,30,United-States,White Male,{CEE84275-8478-4BD9-A87D-0B102C24E83A},9904
34,Private,287737,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,United-States,White Female,{EE14E670-6405-4BC3-AF55-0B137DB20C81},24430
41,Local-gov,158688,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,50,United-States,White Male,{1B186EEC-F678-4465-B3C1-0B14A31213EE},13407
49,Private,82649,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,45,United-States,White Male,{5C25E593-B43D-4024-B6E4-0B16FD4FC313},5499
26,Private,161007,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,30,United-States,White Male,{09BB0612-6549-4AEE-B35E-0B180DB8C03A},7651
29,Private,74500,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{244E73F5-8D90-4224-8BB8-0B1A597615CE},21479
28,Private,163320,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,White Male,{144248CC-44DE-41A3-883C-0B1B200A5F78},14835
50,Private,163002,HS-grad,9,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,White Female,{81A22433-ABFE-401E-A2D2-0B1D5EF0A972},26008
59,Private,91384,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,White Male,{D8CBFB71-8513-49D7-B81A-0B1D9D06EC99},18597
27,Private,405855,9th,5,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,White Male,{7D28632D-26A3-43EC-8409-0B200C517B05},1717
54,Private,249322,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,50,United-States,White Male,{89C93759-3743-404C-82CC-0B202DAA7E43},15720
23,Private,60409,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,White Female,{013950C9-9EDF-4F88-8E21-0B23F6BC1113},31312
23,Private,184589,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,21,United-States,White Female,{2131EA93-B4D3-40A6-8383-0B23FA31801D},4179
49,Local-gov,223342,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,44,United-States,White Female,{363F37DF-F8F1-4509-93C0-0B247D847761},18843
44,State-gov,96249,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3411,0,40,United-States,White Male,{26220F49-879C-4FFD-B85F-0B2704FC3F64},8791
61,Private,110920,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,White Male,{53C45B50-8225-4B23-89AF-0B27AC21E723},15274
34,Private,405577,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,White Male,{903581A0-8559-4F55-BE1F-0B28E15F715F},18674
60,Self-emp-not-inc,166153,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,White Male,{54280DE6-26C0-41E9-990A-0B2C6DE7A0A5},20947
32,Self-emp-not-inc,56026,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,45,United-States,White Male,{7BA59DF9-31EB-4E86-88B0-0B3049544AA7},19769
44,Self-emp-not-inc,138975,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,White Male,{E38CFE2A-6F38-4414-95C9-0B30AE7471E8},22343
26,Private,188569,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,White Female,{C7FA5AA4-8CE0-4F1C-892D-0B32E207843E},30069
40,Self-emp-not-inc,198953,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Female,0,0,2,United-States,Black Female,{ACEFDA83-DB8F-4DB6-9AAD-0B338B196358},19223
21,Private,194096,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,White Female,{1EC6ACBB-AD10-4345-9B96-0B35B9268073},7083
44,Private,230592,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,White Male,{E529B4DF-11AA-46CB-9008-0B36713FC36A},16184
34,Private,226883,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,White Male,{227D73E2-2A1B-40B9-AEC1-0B39C72F7F66},25592
23,Private,106957,11th,7,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,14344,0,40,Vietnam,Asian-Pac-Islander Male,{D520CA85-7D78-42B9-B785-0B40000DA4DD},4189
36,Private,218490,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,White Male,{33016D45-62B2-4149-919E-0B40BB1B0F12},8326
54,Private,50385,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,45,United-States,Black Female,{5F328EBC-C80F-4E06-9484-0B42640D6E26},4316
68,Private,204082,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,White Female,{FA38436D-F9C7-44BC-B4CB-0B43908CC407},21448
36,Private,201519,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,White Female,{4E0F8A3A-0E53-4AAE-B45D-0B441EE24373},18558
51,Private,168660,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,White Male,{FA92D6E6-3DB4-4C15-BF3C-0B44FBBBFF38},32233
51,Self-emp-not-inc,94432,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,White Male,{B35B8333-BEFD-4595-8936-0B48F17C5AA9},19133
57,Self-emp-not-inc,135134,Masters,14,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,White Male,{467FB86A-359A-46ED-A0AA-0B4A192B8CDD},25633
36,State-gov,323726,Some-college,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,Black Female,{7DC40EBC-7EA9-4906-BD3B-0B4B357D988F},23967
40,Local-gov,183096,9th,5,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,Yugoslavia,White Female,{1A76225A-797B-4EC4-B813-0B517DFAEC75},20441
45,Private,38950,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,White Male,{F2FB0A2F-8820-4FF4-8246-0B54475A2E3E},27036
24,Private,205844,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Female,0,0,40,United-States,Black Female,{F8A21C58-936D-4CEA-80E5-0B57CD7C648B},19883
18,Private,120544,9th,5,Never-married,Other-service,Own-child,Black,Male,0,0,15,United-States,Black Male,{E573A1D9-E924-4392-B775-0B5AC08A9242},10974
30,Private,109117,Assoc-voc,11,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,45,United-States,White Male,{47D185FA-C41C-44C9-9D90-0B5F0B0AE390},4340
22,Private,107882,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,United-States,White Female,{EAA6D721-E4A2-4B52-900B-0B60BFDB7C45},17035
44,Private,268098,12th,8,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,36,United-States,Black Male,{8BEBC53A-67C4-45C6-925D-0B649B175910},21756
46,Private,174386,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,24,United-States,White Female,{618C24ED-0D23-4E23-A88C-0B651C2EA425},5786
31,Private,312667,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{1B6ABAA9-6162-456A-9F28-0B652D275AF3},23233
40,Private,210648,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,United-States,White Male,{BDDBDA0F-1BCF-403A-950A-0B6662ECC931},22091
31,Self-emp-not-inc,111423,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,White Male,{1C609800-8F17-4ACD-8853-0B67D50BBBF3},13386
31,Private,111883,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,White Male,{3AFD181F-8B2E-4C7D-AEF5-0B68626672CC},26578
18,Private,266681,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,White Male,{1B3D5972-41B2-46BA-BE12-0B6B378AADFC},32250
39,Private,297449,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,White Male,{416EA944-CD90-44F7-A81A-0B6F622DC217},3379
25,Self-emp-not-inc,60828,Some-college,10,Never-married,Farming-fishing,Own-child,White,Female,0,0,50,United-States,White Female,{7D29BEA7-9933-454F-AFBF-0B72AE5AC720},871
40,Private,213019,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,White Female,{69C9FBEF-5828-4623-AEAC-0B7378945AC7},19651
37,Private,179468,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,White Male,{A41A2D8C-DBFD-42EB-9BB9-0B7492EE1A24},27183
25,Private,240081,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,Black Male,{47AE919C-CCAF-4775-B7AC-0B762C134575},27818
28,Private,114053,Bachelors,13,Never-married,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,White Male,{95B77A64-0DCF-451F-BCCA-0B7A05D5A5E2},1833
29,Private,243660,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,White Male,{9B2E74A6-AEAB-4279-80F1-0B7B1C48830B},4314
46,Private,211226,Assoc-acdm,12,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,36,United-States,Other Male,{DA06ECF2-7155-455C-B7D0-0B85F4B6CDEA},30753
26,Private,291968,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,White Male,{1417AC27-04B1-4B9D-BAC2-0B874F65CC9B},11412
49,State-gov,247378,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,White Female,{468E4D0F-13E3-4B0A-9692-0B89333B9093},24908
55,Self-emp-not-inc,52888,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,10,United-States,White Female,{746D2270-2FC3-4363-B7B7-0B8BDA0A18B8},7681
38,Self-emp-inc,269318,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,White Male,{8BFEA242-5645-43DC-8F3F-0B8E04FA2C42},20510
24,Private,283613,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,43,United-States,White Male,{9943980F-F114-4DFB-93AB-0B903AECD174},11538
65,Private,190568,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,810,36,United-States,White Female,{72B578E6-2EE7-4314-9A81-0B9076D2E4FC},11636
19,Private,208656,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,594,0,20,United-States,White Female,{F0A5C66F-9DEC-4B90-B4AA-0B936FF32632},16080
45,Private,338105,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,Asian-Pac-Islander Male,{AACB3980-1195-4E64-9679-0B99D3908B24},21244
35,Private,233786,11th,7,Separated,Other-service,Unmarried,White,Male,0,0,20,United-States,White Male,{32A78A72-160A-47A3-AC37-0B9A688976C9},25414
42,Private,339346,Masters,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,25,United-States,White Female,{D9211D5D-3C82-494C-AFC2-0B9BC93F6C9B},20545
37,State-gov,367237,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,White Male,{183678A1-8381-4A46-8F95-0B9CC00505A2},9360
18,Private,282609,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,30,Honduras,White Male,{4E4519CD-9F47-4898-BEB0-0B9DEF4BA0DC},19150
46,Private,465974,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,White Male,{EF5C10C6-9C14-4E03-A97E-0B9E90F8F20D},29294
36,State-gov,210830,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,White Female,{4F2F0B09-DC3D-4BF0-82B0-0B9F6E9FBA1F},15811
30,Private,258170,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,White Female,{DA8A5329-74EF-408F-9E19-0BA29B712613},29713
52,Private,286342,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,38,United-States,White Female,{94C80F03-766B-4328-A012-0BA75D326CA6},10270
47,Private,180551,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,White Male,{718F3803-8E9E-4C66-90A4-0BA91554819B},15187
69,Private,182862,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,15831,0,40,United-States,White Male,{DFAEDF29-A7B7-49C6-BD2D-0BAD92A065A7},23799
